6000,4672,5297
6001,937,3202
6002,5162,1435
6003,5377,962
6004,5377,210
6005,2813,3389
6006,6187,773
6007,937,1057
6008,937,3554
6009,6187,6187
6010,4544,3006
6011,167,4013
6012,937,2208
6013,937,1953
6014,937,3447
6015,937,2338
6016,1476,1476
6017,937,2442
6018,2064,1819
6019,4266,3653
6020,4799,281
6021,4799,1308
6022,1790,6103
6023,2518,3268
6024,0,5632
6025,937,3371
6026,5377,5882
6027,937,2714
6028,937,3717
6029,937,5136
6030,4799,4799
6031,937,5648
6032,937,1454
6033,5377,962
6034,937,4243
6035,937,3622
6036,937,5297
6037,1790,4619
6038,937,4844
6039,0,5408
6040,937,4291
6041,5377,2442
6042,3978,4317
6043,937,3238
6044,937,265
6045,937,579
6046,5377,5377
6047,937,1308
6048,937,1914
6049,2945,6140
6050,4799,1851
6051,937,2759
6052,0,5882
6053,0,1690
6054,1816,3908
6055,937,1205
6056,937,4060
6057,2518,5609
6058,937,937
6059,1679,5648
6060,937,3483
6061,3978,4672
6062,937,4159
6063,5536,2414
6064,937,1909
6065,1308,2997
6066,5536,2813
6067,5536,2938
6068,2945,579
6069,5648,4505
6070,937,6187
6071,937,246
6072,2945,5884
6073,937,4639
6074,34,2464
6075,1476,2809
6076,332,1308
6077,1308,1308
6078,937,4047
6079,0,2634
6080,4536,6294
6081,5536,530
6082,937,2338
6083,937,4902
6084,5536,6429
6085,937,962
6086,937,909
6087,937,5884
6088,937,3646
6089,937,3622
6090,5377,5119
6091,5774,1827
6092,2122,1679
6093,937,5456
6094,0,5337
6095,937,5377
6096,937,2518
6097,0,186
6098,937,6187
6099,937,4361
6100,1790,6422
6101,937,3097
6102,937,5439
6103,5648,1476
6104,2809,530
6105,937,937
6106,579,937
6107,4027,4027
6108,6187,5377
6109,3978,3934
6110,2809,4982
6111,2945,4216
6112,5536,5536
6113,937,5466
6114,937,4632
6115,1495,552
6116,5377,4799
6117,937,5648
6118,6187,5466
6119,937,3851
6120,2122,4672
6121,937,3294
6122,2518,2518
6123,937,2460
6124,937,5520
6125,937,2024
6126,5377,4945
6127,167,167
6128,937,3501
6129,5377,5192
6130,937,5293
6131,80,317
6132,937,4945
6133,5536,6086
6134,937,4579
6135,5648,5648
6136,167,3916
6137,937,5648
6138,1790,1559
6139,6187,2079
6140,937,5650
6141,0,635
6142,1679,3516
6143,4799,1329
6144,3978,5454
6145,937,5664
6146,0,6464
6147,937,2167
6148,937,418
6149,5377,992
6150,937,1137
6151,5377,1189
6152,3978,1842
6153,937,1435
6154,937,937
6155,1308,5565
6156,937,6422
6157,2122,1679
6158,3978,937
6159,5648,5885
6160,1308,5264
6161,937,167
6162,937,2028
6163,308,3833
6164,937,6036
6165,5377,1381
6166,937,4799
