2000,4639,4639
2001,6200,4544
2002,937,1308
2003,2710,6541
2004,5377,937
2005,937,694
2006,937,6429
2007,5377,167
2008,937,2518
2009,937,2809
2010,937,5377
2011,937,5468
2012,167,773
2013,937,5136
2014,937,2588
2015,937,6711
2016,5536,3514
2017,2122,6541
2018,4799,4827
2019,5377,6669
2020,5536,3036
2021,1816,6400
2022,937,5162
2023,937,3144
2024,265,1354
2025,3978,5418
2026,937,203
2027,5377,5516
2028,937,5439
2029,937,1435
2030,937,3125
2031,937,1476
2032,0,635
2033,937,5661
2034,937,4982
2035,3978,2757
2036,6496,6496
2037,167,59
2038,0,6646
2039,2518,6187
2040,0,1388
2041,5377,4599
2042,3978,3978
2043,0,2856
2044,937,3294
2045,0,2997
2046,937,6187
2047,937,5032
2048,2945,1476
2049,2813,55
2050,937,6276
2051,937,1381
2052,0,749
2053,937,310
2054,4266,5516
2055,937,2122
2056,3622,3653
2057,2122,17
2058,4544,3215
2059,3202,4038
2060,937,1842
2061,1476,4635
2062,937,4047
2063,937,3514
2064,5536,937
2065,937,167
2066,0,2464
2067,6516,4276
2068,3978,1196
2069,0,1816
2070,937,4945
2071,4266,4266
2072,0,3718
2073,2518,469
2074,2122,5536
2075,937,5227
2076,937,6422
2077,937,4565
2078,2945,530
2079,1308,3515
2080,6187,6669
2081,937,579
2082,937,351
2083,937,1955
2084,937,937
2085,937,937
2086,2651,59
2087,937,2651
2088,937,2945
2089,3978,2833
2090,167,3733
2091,1308,265
2092,1308,3447
2093,2122,2518
2094,2813,5882
2095,937,2478
2096,5162,5162
2097,937,677
2098,1495,59
2099,937,2375
2100,937,962
2101,0,2710
2102,937,6434
2103,937,3514
2104,5536,937
2105,5377,4317
2106,4799,3607
2107,937,1495
2108,5377,2460
2109,937,4260
2110,5377,6352
2111,937,2122
2112,5377,167
2113,0,5882
2114,4672,2021
2115,937,6026
2116,4799,3204
2117,937,1942
2118,4266,3735
2119,2813,4362
2120,937,2342
2121,5377,6187
2122,0,1856
2123,937,628
2124,937,2433
2125,937,5395
2126,937,4959
2127,5377,2813
2128,937,1298
2129,937,3371
2130,937,2414
2131,937,513
2132,2813,2813
2133,6711,5377
2134,937,3857
2135,6187,2771
2136,2351,1816
2137,4799,847
2138,937,56
2139,6187,4672
2140,937,4266
2141,5536,4224
2142,937,393
2143,6187,1829
2144,519,519
2145,937,2122
2146,5377,3749
2147,937,2518
2148,937,3309
2149,2122,5860
2150,5536,5648
2151,0,1298
2152,937,5884
2153,937,257
2154,937,80
2155,4544,585
2156,4672,5844
2157,937,628
2158,0,4373
2159,0,411
2160,937,1298
2161,937,3466
2162,937,4203
2163,2122,3622
2164,937,3385
2165,6241,684
2166,6187,423
2167,167,2437
2168,3097,3144
2169,6187,6116
2170,937,970
2171,937,1396
2172,937,579
2173,937,2208
2174,2021,167
2175,937,2098
2176,5377,366
2177,937,5510
2178,5536,3556
2179,937,5916
2180,5536,6422
2181,1495,2122
2182,937,308
2183,937,1077
2184,937,552
2185,5377,6187
2186,937,1522
2187,1909,1643
2188,937,1559
2189,2945,1495
2190,937,2021
2191,3978,691
2192,937,5080
2193,937,2809
2194,937,1679
2195,0,5932
2196,937,2442
2197,937,5585
2198,5377,5884
2199,937,1780
2200,2122,2167
2201,937,604
2202,0,4936
2203,2809,2809
2204,937,5377
2205,5377,6276
2206,937,6502
2207,937,5774
2208,937,2945
2209,937,5249
2210,3978,6103
2211,937,252
2212,937,3390
2213,167,167
2214,937,937
2215,1790,6483
2216,2122,4662
2217,5932,664
2218,5377,4639
2219,937,918
2220,5774,1488
2221,2609,3078
2222,0,2076
2223,5377,1198
2224,4799,4799
2225,5536,3510
2226,5536,1740
2227,3978,59
2228,937,585
2229,2710,1807
2230,1308,6241
2231,5377,1816
2232,3978,5297
2233,2813,6329
2234,937,1476
2235,3978,877
2236,1909,2369
2237,4945,5072
2238,2122,1321
2239,2945,2945
2240,3978,1842
2241,3554,4707
2242,4672,4290
2243,2945,3421
2244,937,6434
2245,0,622
2246,1816,1816
2247,937,3614
2248,4917,1554
2249,5536,2945
2250,937,733
2251,4799,4799
2252,13,4615
2253,937,6188
2254,937,778
2255,6187,4060
2256,937,3373
2257,1942,1942
2258,5536,4373
2259,0,3803
2260,937,2956
2261,5536,3228
2262,937,2945
2263,937,3738
2264,937,2471
2265,937,937
2266,1679,1679
2267,937,2938
2268,1308,2710
2269,937,3724
2270,6187,1476
2271,937,937
2272,2122,2375
2273,937,2900
2274,937,552
2275,937,5648
2276,6187,2813
2277,937,635
2278,937,937
2279,937,4582
2280,6187,4260
2281,937,6422
2282,0,1308
2283,1308,3540
2284,937,1476
2285,5536,3144
2286,937,6187
2287,937,937
2288,3240,3833
2289,937,411
2290,1308,1308
2291,937,1909
2292,5377,5510
2293,1048,1597
2294,2813,2945
2295,937,3003
2296,937,2813
2297,937,4038
2298,937,3857
2299,937,4335
2300,937,3556
2301,1476,3978
2302,937,2260
2303,937,1816
2304,937,4672
2305,2122,167
2306,3514,1488
2307,937,2442
2308,937,6713
2309,937,3371
2310,4799,3231
2311,6187,2122
2312,1679,1679
2313,5136,167
2314,3978,2602
2315,5536,5908
2316,937,6140
2317,2122,6161
2318,937,805
2319,937,1111
2320,3978,6514
2321,937,5204
2322,937,1495
2323,1816,2464
2324,937,4945
2325,1816,4959
2326,5377,3146
2327,1476,6126
2328,937,5468
2329,937,1435
2330,3978,1509
2331,937,6516
2332,5377,2518
2333,1790,4038
2334,937,866
2335,2813,2813
2336,937,2809
2337,937,4563
2338,5377,1137
2339,937,937
2340,937,415
2341,6187,1137
2342,937,1213
2343,5536,4579
2344,4799,2710
2345,937,4038
2346,937,4059
2347,59,1785
2348,937,4677
2349,4672,1308
2350,937,172
2351,5536,4038
2352,773,59
2353,937,5377
2354,937,3965
2355,937,3232
2356,5377,3097
2357,2945,6556
2358,5536,1296
2359,937,2549
2360,937,1872
2361,5536,4509
2362,937,937
2363,937,1783
2364,937,2442
2365,937,5553
2366,5377,59
2367,937,4009
2368,937,3528
2369,3978,4060
2370,937,5648
2371,937,3940
2372,937,4582
2373,937,5648
2374,937,2518
2375,3653,5161
2376,0,3864
2377,3978,4677
2378,6187,3657
2379,1308,1308
2380,0,5970
2381,937,937
2382,0,5181
2383,937,4194
