0,2061,2061
1,5774,6421
2,5648,2945
3,281,281
4,5536,5119
5,5908,5577
6,4199,4059
7,4454,469
8,53,1004
9,962,2032
10,5257,4945
11,916,3826
12,1137,3259
13,1909,937
14,3128,3915
15,4917,1046
16,1891,2064
17,4672,2945
18,3514,1435
19,3653,2122
20,332,3978
21,4543,4543
22,3978,1667
23,1137,2174
24,6276,2945
25,3097,3238
26,1935,5377
27,6352,1816
28,2518,4799
29,1700,3146
30,6036,5918
31,628,2651
32,5136,5136
33,2,5110
34,1914,3146
35,2518,4260
36,1476,2567
37,4799,1354
38,4799,2518
39,2,791
40,5377,3556
41,3833,2759
42,5119,4582
43,1931,2813
44,1842,2945
45,5536,1476
46,6480,962
47,28,3653
48,2,2813
49,4562,579
50,3097,3885
51,5119,1390
52,2710,2710
53,4096,4266
54,1396,5459
55,2518,1953
56,4685,5377
57,2296,4195
58,992,4335
59,467,1858
60,4672,6095
61,6241,59
62,4799,4162
63,1881,5176
64,59,2792
65,5418,6438
66,579,2122
67,2938,5377
68,4582,530
69,6327,6327
70,5908,59
71,3622,5377
72,4573,937
73,4917,5204
74,3554,4038
75,5536,3725
76,399,4303
77,1856,2518
78,5464,5377
79,1200,937
80,80,401
81,3514,3645
82,4213,4582
83,937,2259
84,6352,937
85,4672,3564
86,4038,2757
87,5136,5136
88,1816,2064
89,2,4561
90,2445,895
91,6422,3324
92,3097,3953
93,4091,530
94,2,1597
95,6126,2351
96,2442,3622
97,2878,1920
98,3279,5654
99,1790,6484
100,4672,1322
101,6422,6476
102,1308,1790
103,3514,2758
104,4335,5459
105,2,5518
106,1476,1476
107,6711,3385
108,4672,4677
109,2351,5119
110,6349,6512
111,1440,2442
112,6100,4677
113,6352,3268
114,3969,167
115,411,3568
116,5536,3733
117,6422,80
118,5536,5119
119,4038,5425
120,67,549
121,2813,5405
122,6429,2122
123,6120,2710
124,2477,3953
125,5136,2442
126,3113,1790
127,3907,6188
128,6344,5454
129,2009,3653
130,1816,323
131,4799,4982
132,5136,5510
133,3429,1140
134,5536,5648
135,1953,1953
136,2,12
137,4544,3396
138,4038,3097
139,4038,3097
140,3793,2472
141,6036,3268
142,997,3932
143,1920,3389
144,4297,1118
145,4244,4260
146,5162,5648
147,3978,1953
148,3228,4799
149,4582,5380
150,2208,2809
151,3978,2122
152,3717,3717
153,720,265
154,3725,5536
155,4799,5801
156,4373,5431
157,6711,2351
158,6097,6097
159,1454,1531
160,4917,4827
161,2518,5179
162,4059,1396
163,1588,1735
164,722,1421
165,2651,749
166,5774,4018
167,167,1396
168,1816,2442
169,2442,1176
170,1790,3978
171,2,4720
172,80,1785
173,2564,32
174,820,3134
175,2,3622
176,2564,4945
177,1476,1318
178,3897,4827
179,5648,937
180,1869,3144
181,6422,2260
182,2518,6484
183,2867,6095
184,1137,5884
185,59,2021
186,3725,3309
187,958,3242
188,4672,6422
189,1679,5536
190,3597,1308
191,6126,5536
192,1137,6036
193,5774,5685
194,2,5847
195,916,6294
196,6349,937
197,4672,5536
198,4861,4270
199,1679,4295
200,4249,4639
201,4619,4038
202,5882,2483
203,2,3483
204,3146,2144
205,1396,4799
206,513,4788
207,4917,4635
208,5774,5140
209,2710,1476
210,3978,2391
211,6496,4932
212,2,2851
213,937,937
214,1816,2358
215,2903,3554
216,937,937
217,3097,2518
218,1856,4945
219,2,2809
220,4917,4162
221,3554,937
222,5585,937
223,909,6479
224,2,1947
225,2,937
226,3447,3826
227,6187,2945
228,1790,4270
229,1588,3268
230,4799,937
231,5884,5377
232,6422,628
233,4013,2122
234,6479,6100
235,5162,2356
236,1734,2437
237,4162,4917
238,5189,167
239,3830,937
240,2518,1318
241,332,947
242,3978,1308
243,2021,5636
244,6352,1679
245,2442,3375
246,3152,4945
247,4672,5537
248,4619,3268
249,4224,4959
250,6187,4335
251,5162,5510
252,4945,2442
253,3540,5797
254,5536,2178
255,1953,5537
256,1953,2805
257,3978,964
258,1790,5882
259,4917,4799
260,4799,3597
261,1679,1111
262,3514,937
263,6294,3371
264,3978,1920
265,2,3978
266,3886,3969
267,3622,1679
268,4917,1308
269,1816,3003
270,5377,5377
271,5140,6294
272,2122,4563
273,2061,6103
274,5162,935
275,1435,5892
276,1318,1176
277,4059,937
278,2,2866
279,4945,4619
280,1454,4009
281,6036,4243
282,1953,5383
283,1679,5648
284,3978,6422
285,59,3029
286,2122,937
287,1298,762
288,4260,4563
289,80,4043
290,6036,2813
291,2564,6187
292,5774,4539
293,3097,2356
294,2338,1495
295,2564,4317
296,265,3125
297,2848,4266
298,2021,281
299,5774,3630
300,3311,4317
301,6435,5174
302,2,4842
303,2,1931
304,3097,5250
305,6294,5648
306,6429,5119
307,2057,5418
308,3146,3268
309,5536,763
310,4038,3978
311,1448,4361
312,2759,5536
313,427,59
314,4677,3447
315,6406,5752
316,2098,2079
317,5136,265
318,3978,1176
319,5136,5908
320,1664,2945
321,6126,154
322,5140,4843
323,2809,5970
324,2945,4799
325,59,3653
326,962,6516
327,5648,4885
328,4672,3733
329,2471,1308
330,308,5884
331,3725,379
332,2,2580
333,332,5612
334,2023,2021
335,2,366
336,2465,2333
337,2375,2319
338,5795,837
339,5136,602
340,4038,5648
341,1308,5752
342,3886,2351
343,1476,3334
344,1198,5884
345,1186,6095
346,2,5377
347,1953,3371
348,3978,6187
349,234,6126
350,5456,937
351,673,2323
352,2,1235
353,167,4498
354,210,5536
355,2518,3029
356,4672,937
357,2885,6568
358,332,949
359,2518,2518
360,4289,1955
361,765,1308
362,2122,3826
363,6036,1550
364,900,2945
365,2007,4799
366,916,5362
367,1021,4539
368,2,937
369,3554,4639
370,6422,4799
371,2007,765
372,5430,1576
373,5650,5204
374,5536,5136
375,2564,5119
376,5636,2342
377,4799,2710
378,5866,4772
379,5882,3857
380,604,5536
381,46,5119
382,5510,4379
383,2122,3309
384,937,2006
385,846,5648
386,1077,6081
387,1454,1772
388,3060,4362
389,909,1308
390,4038,3240
391,2,579
392,4380,1396
393,2710,4216
394,1679,1308
395,3228,6386
396,3390,5119
397,6188,2945
398,5536,6352
399,4582,6187
400,1413,2122
401,5136,3213
402,5650,2851
403,3978,2805
404,2,5536
405,3540,5774
406,3464,5377
407,2005,2483
408,5882,5882
409,1308,1308
410,2,2809
411,4038,5884
412,4530,3447
413,281,1476
414,46,2028
415,3097,1198
416,5136,962
417,916,6294
418,5435,3016
419,6429,3403
420,5774,3242
421,1816,5822
422,5536,5249
423,6516,1476
424,241,1343
425,2,585
426,6429,937
427,3514,5162
428,2007,6036
429,5774,909
430,3268,3198
431,6344,2021
432,837,411
433,1137,1661
434,3607,2809
435,6187,2639
436,2,2287
437,1761,1454
438,1396,4799
439,5136,59
440,5454,5431
441,2698,1308
442,1495,5194
443,6229,2199
444,3097,6276
445,2809,203
446,2442,4224
447,2208,4097
448,1785,4660
449,5774,86
450,5466,1077
451,4917,4799
452,1138,2442
453,3121,4080
454,3978,167
455,6241,5915
456,4799,1922
457,3978,59
458,6476,2078
459,4060,3371
460,1566,909
461,992,628
462,5204,5250
463,6429,5466
464,3978,3396
465,265,4685
466,209,3371
467,3622,3735
468,6485,2006
469,3554,5377
470,6229,1111
471,552,3333
472,5377,1137
473,3144,6036
474,5377,4059
475,3097,2599
476,5648,5014
477,1308,4843
478,5882,5882
479,4335,1790
480,3514,1147
481,1679,4827
482,5520,1567
483,5896,167
484,5536,5536
485,5323,6300
486,962,5648
487,5204,77
488,47,5816
489,3725,323
490,3233,937
491,4544,5375
492,5536,4355
493,6422,6187
494,2710,1476
495,3978,3857
496,2079,6187
497,3385,3950
498,2518,401
499,6422,2518
500,5882,4798
501,2,5636
502,539,539
503,6429,6702
504,2034,714
505,2,2945
506,6496,6496
507,6294,2412
508,4799,3228
509,6422,167
510,4827,3200
511,3202,6187
512,1138,1922
513,3097,5626
514,2651,848
515,3097,4170
516,2122,4355
517,469,6349
518,46,3447
519,4059,3670
520,958,3202
521,36,2172
522,4361,4062
523,1454,6403
524,5882,323
525,5136,992
526,3144,5536
527,3622,265
528,4009,1727
529,937,937
530,3268,323
531,4786,4856
532,4672,3332
533,4677,4933
534,962,1785
535,2,1421
536,6325,4203
537,1209,5648
538,332,145
539,552,1588
540,2,6241
541,1103,4799
542,4379,59
543,4043,1495
544,4843,1476
545,3144,2945
546,6187,4563
547,4917,5648
548,555,2710
549,5536,628
550,3826,3826
551,3978,4685
552,5377,6187
553,1772,937
554,5377,5536
555,916,4561
556,909,2471
557,4027,3311
558,3978,486
559,4917,2409
560,3240,1953
561,473,2122
562,3228,4224
563,4917,953
564,5882,5776
565,5882,6245
566,2021,1842
567,4059,5377
568,5882,2122
569,2,5439
570,4799,2945
571,4179,2647
572,5648,5648
573,2351,2351
574,5664,332
575,3554,4843
576,1998,3334
577,3978,2805
578,5536,3097
579,2,3833
580,1396,937
581,2564,1522
582,4939,4224
583,1320,1953
584,2,2744
585,1381,464
586,3978,937
587,411,1308
588,1643,657
589,2375,3556
590,4506,5536
591,5648,6464
592,5860,1308
593,2,2442
594,4799,3071
595,4672,3886
596,890,3029
597,4677,937
598,4395,6187
599,2,6241
600,4295,6241
601,3514,962
602,167,2414
603,1920,2498
604,5908,167
605,1435,5377
606,4799,1329
607,3054,5377
608,1137,5536
609,2,167
610,4361,937
611,698,5536
612,3311,3447
613,5518,2518
614,3885,2813
615,1790,3579
616,5418,4060
617,4421,1856
618,1679,4582
619,2734,2002
620,2900,4030
621,3978,4335
622,6095,937
623,3488,2533
624,3514,3200
625,2,650
626,1318,962
627,2006,5884
628,4799,1914
629,4216,6711
630,2021,1790
631,5162,4038
632,3398,6187
633,773,5379
634,6421,2122
635,1435,4380
636,2442,3908
637,5774,3393
638,5136,4335
639,3908,5948
640,5536,1495
641,5464,1953
642,2518,4266
643,4059,5908
644,3622,5431
645,4639,5536
646,2203,5884
647,2813,2442
648,1643,1308
649,1772,1816
650,1198,6328
651,635,4042
