3000,937,4672
3001,937,6100
3002,937,1137
3003,937,937
3004,937,6229
3005,186,6187
3006,0,5676
3007,1790,6709
3008,5136,427
3009,1308,2471
3010,4038,1645
3011,5377,6018
3012,937,5119
3013,4799,3371
3014,281,3555
3015,1953,5536
3016,4639,5536
3017,937,3146
3018,937,937
3019,937,281
3020,2945,5884
3021,937,391
3022,1790,265
3023,2710,2956
3024,2813,2938
3025,937,1807
3026,4266,4266
3027,5377,5377
3028,5536,5536
3029,4799,4799
3030,1308,4203
3031,937,2938
3032,2945,937
3033,937,2710
3034,937,5404
3035,0,1308
3036,937,5033
3037,937,2464
3038,937,4362
3039,937,635
3040,3097,3144
3041,0,937
3042,937,1308
3043,6187,6188
3044,1679,2710
3045,3978,5518
3046,937,2809
3047,3653,2332
3048,2651,6229
3049,937,2809
3050,1476,1176
3051,937,2599
3052,1790,2833
3053,937,5536
3054,0,6241
3055,937,2945
3056,5882,6026
3057,154,3037
3058,2956,4582
3059,1495,1321
3060,5882,2458
3061,937,937
3062,0,2192
3063,3978,5425
3064,3978,3978
3065,937,5249
3066,6187,4043
3067,0,6187
3068,6187,5836
3069,5377,1831
3070,5379,59
3071,937,6483
3072,2945,5459
3073,937,937
3074,937,5774
3075,937,3536
3076,5884,937
3077,0,3371
3078,937,5377
3079,937,5648
3080,3202,2089
3081,937,3725
3082,4799,4799
3083,4619,1866
3084,5536,3097
3085,2813,6422
3086,937,3144
3087,937,778
3088,937,2938
3089,4038,3097
3090,937,530
3091,937,1495
3092,937,3107
3093,937,5536
3094,937,5908
3095,4799,4826
3096,937,5853
3097,2518,59
3098,937,3934
3099,937,2813
3100,0,4380
3101,5774,265
3102,937,2809
3103,937,2945
3104,3144,3144
3105,1679,5774
3106,59,4038
3107,1909,1156
3108,6187,6187
3109,937,2518
3110,2122,5918
3111,937,1396
3112,59,508
3113,5377,2465
3114,2945,2809
3115,5377,4266
3116,937,2442
3117,6187,6187
3118,937,3365
3119,937,937
3120,5377,1318
3121,0,289
3122,937,6086
3123,937,5257
3124,3978,4677
3125,937,1914
3126,2813,5119
3127,937,3826
3128,937,937
3129,2813,5249
3130,937,1735
3131,937,5536
3132,937,3212
3133,0,5643
3134,6482,2465
3135,0,5636
3136,937,1588
3137,5882,3447
3138,937,6422
3139,937,401
3140,632,2437
3141,628,6568
3142,3978,5536
3143,937,2375
3144,2809,2809
3145,937,3229
3146,937,5536
3147,937,1308
3148,5536,2006
3149,937,6187
3150,937,3309
3151,937,2518
3152,937,3833
3153,937,3658
3154,2945,2414
3155,937,694
3156,5648,937
3157,2122,308
3158,937,3427
3159,5882,5882
3160,1495,3857
3161,937,2813
3162,4672,3103
3163,2453,5884
3164,937,4561
3165,0,5970
3166,5536,1046
3167,962,1536
3168,937,4856
