0,2061,2061
1,4799,6421
2,937,2945
3,937,281
4,937,5119
5,937,5577
6,2518,4059
7,937,469
8,3978,1004
9,937,2032
10,937,4945
11,937,3826
12,937,3259
13,937,937
14,937,3915
15,937,1046
16,937,2064
17,4672,2945
18,5536,1435
19,2122,2122
20,1308,3978
21,937,4543
22,3978,1667
23,5377,2174
24,6276,2945
25,937,3238
26,5536,5377
27,937,1816
28,6187,4799
29,937,3146
30,6036,5918
31,5377,2651
32,5136,5136
33,0,5110
34,59,3146
35,937,4260
36,4799,2567
37,4799,1354
38,2518,2518
39,2945,791
40,937,3556
41,3833,2759
42,5648,4582
43,937,2813
44,167,2945
45,937,1476
46,937,962
47,6214,3653
48,0,2813
49,5648,579
50,3097,3885
51,6187,1390
52,2710,2710
53,937,4266
54,5536,5459
55,937,1953
56,937,5377
57,937,4195
58,937,4335
59,5377,1858
60,937,6095
61,2813,59
62,937,4162
63,937,5176
64,1308,2792
65,2122,6438
66,937,2122
67,937,5377
68,4582,530
69,1138,6327
70,937,59
71,5377,5377
72,937,937
73,937,5204
74,4038,4038
75,937,3725
76,3978,4303
77,5536,2518
78,5377,5377
79,937,937
80,937,401
81,3514,3645
82,937,4582
83,3978,2259
84,937,937
85,1308,3564
86,937,2757
87,937,5136
88,6187,2064
89,0,4561
90,937,895
91,937,3324
92,937,3953
93,937,530
94,0,1597
95,5536,2351
96,937,3622
97,6187,1920
98,937,5654
99,2122,6484
100,3978,1322
101,937,6476
102,2945,1790
103,937,2758
104,937,5459
105,0,5518
106,1476,1476
107,937,3385
108,4672,4677
109,937,5119
110,1816,6512
111,3146,2442
112,3978,4677
113,5882,3268
114,5536,167
115,411,3568
116,6187,3733
117,937,80
118,5536,5119
119,2945,5425
120,937,549
121,937,5405
122,5536,2122
123,1308,2710
124,6187,3953
125,2945,2442
126,937,1790
127,5377,6188
128,937,5454
129,763,3653
130,937,323
131,937,4982
132,5536,5510
133,4038,1140
134,937,5648
135,937,1953
136,411,12
137,3978,3396
138,937,3097
139,5536,3097
140,4799,2472
141,2122,3268
142,937,3932
143,2945,3389
144,2122,1118
145,937,4260
146,5162,5648
147,3978,1953
148,937,4799
149,937,5380
150,937,2809
151,937,2122
152,937,3717
153,2122,265
154,5536,5536
155,4799,5801
156,937,5431
157,937,2351
158,4799,6097
159,2945,1531
160,937,4827
161,5377,5179
162,937,1396
163,6187,1735
164,6187,1421
165,6187,749
166,5774,4018
167,167,1396
168,5536,2442
169,5377,1176
170,937,3978
171,0,4720
172,937,1785
173,5536,32
174,5377,3134
175,0,3622
176,937,4945
177,937,1318
178,937,4827
179,937,937
180,937,3144
181,937,2260
182,2122,6484
183,937,6095
184,937,5884
185,937,2021
186,5377,3309
187,2122,3242
188,2021,6422
189,937,5536
190,937,1308
191,5536,5536
192,2122,6036
193,937,5685
194,0,5847
195,916,6294
196,937,937
197,937,5536
198,1019,4270
199,937,4295
200,937,4639
201,4619,4038
202,6187,2483
203,0,3483
204,937,2144
205,937,4799
206,513,4788
207,937,4635
208,2809,5140
209,937,1476
210,3978,2391
211,937,4932
212,0,2851
213,937,937
214,1816,2358
215,5536,3554
216,937,937
217,937,2518
218,1856,4945
219,937,2809
220,4917,4162
221,937,937
222,937,937
223,937,6479
224,0,1947
225,0,937
226,937,3826
227,937,2945
228,1790,4270
229,937,3268
230,937,937
231,5377,5377
232,5536,628
233,1953,2122
234,937,6100
235,937,2356
236,1308,2437
237,937,4917
238,937,167
239,2122,937
240,937,1318
241,937,947
242,937,1308
243,4672,5636
244,5882,1679
245,937,3375
246,937,4945
247,4672,5537
248,937,3268
249,2122,4959
250,937,4335
251,5162,5510
252,937,2442
253,1308,5797
254,937,2178
255,937,5537
256,937,2805
257,4672,964
258,5377,5882
259,4799,4799
260,3597,3597
261,1308,1111
262,3514,937
263,6187,3371
264,3978,1920
265,3978,3978
266,6187,3969
267,5536,1679
268,937,1308
269,937,3003
270,5377,5377
271,4799,6294
272,937,4563
273,2061,6103
274,937,935
275,937,5892
276,5536,1176
277,937,937
278,0,2866
279,2518,4619
280,5377,4009
281,937,4243
282,937,5383
283,1679,5648
284,3978,6422
285,937,3029
286,937,937
287,2945,762
288,937,4563
289,937,4043
290,2122,2813
291,6187,6187
292,5774,4539
293,937,2356
294,937,1495
295,5377,4317
296,265,3125
297,937,4266
298,3978,281
299,937,3630
300,2945,4317
301,6187,5174
302,0,4842
303,0,1931
304,3097,5250
305,937,5648
306,937,5119
307,3978,5418
308,5377,3268
309,937,763
310,5536,3978
311,1448,4361
312,1308,5536
313,2813,59
314,1308,3447
315,937,5752
316,937,2079
317,5136,265
318,937,1176
319,937,5908
320,937,2945
321,937,154
322,937,4843
323,937,5970
324,2945,4799
325,937,3653
326,1198,6516
327,5648,4885
328,937,3733
329,937,1308
330,937,5884
331,937,379
332,0,2580
333,5536,5612
334,937,2021
335,0,366
336,5536,2333
337,2375,2319
338,937,837
339,937,602
340,4038,5648
341,937,5752
342,937,2351
343,937,3334
344,937,5884
345,937,6095
346,5377,5377
347,1953,3371
348,6187,6187
349,234,6126
350,937,937
351,3622,2323
352,0,1235
353,167,4498
354,937,5536
355,937,3029
356,3978,937
357,2122,6568
358,937,949
359,937,2518
360,937,1955
361,937,1308
362,5377,3826
363,937,1550
364,2061,2945
365,937,4799
366,937,5362
367,210,4539
368,0,937
369,5536,4639
370,5377,4799
371,937,765
372,1476,1576
373,5377,5204
374,937,5136
375,937,5119
376,937,2342
377,4799,2710
378,937,4772
379,937,3857
380,937,5536
381,937,5119
382,937,4379
383,937,3309
384,937,2006
385,2813,5648
386,937,6081
387,5536,1772
388,4945,4362
389,1308,1308
390,937,3240
391,0,579
392,937,1396
393,937,4216
394,1679,1308
395,937,6386
396,6187,5119
397,5377,2945
398,937,6352
399,937,6187
400,937,2122
401,937,3213
402,5136,2851
403,937,2805
404,937,5536
405,937,5774
406,937,5377
407,937,2483
408,5882,5882
409,1308,1308
410,0,2809
411,937,5884
412,5536,3447
413,1476,1476
414,937,2028
415,937,1198
416,937,962
417,5536,6294
418,5377,3016
419,937,3403
420,937,3242
421,6187,5822
422,5536,5249
423,937,1476
424,937,1343
425,0,585
426,937,937
427,937,5162
428,937,6036
429,909,909
430,937,3198
431,2122,2021
432,937,411
433,937,1661
434,937,2809
435,6187,2639
436,0,2287
437,937,1454
438,937,4799
439,937,59
440,2813,5431
441,937,1308
442,937,5194
443,6187,2199
444,937,6276
445,937,203
446,5377,4224
447,5377,4097
448,937,4660
449,4799,86
450,937,1077
451,5648,4799
452,5377,2442
453,1137,4080
454,1308,167
455,6241,5915
456,4799,1922
457,3978,59
458,937,2078
459,3978,3371
460,937,909
461,937,628
462,4266,5250
463,5377,5466
464,5536,3396
465,937,4685
466,937,3371
467,937,3735
468,145,2006
469,937,5377
470,937,1111
471,937,3333
472,937,1137
473,5536,6036
474,937,4059
475,5377,2599
476,2813,5014
477,937,4843
478,5377,5882
479,937,1790
480,937,1147
481,937,4827
482,5520,1567
483,937,167
484,937,5536
485,3228,6300
486,937,5648
487,6187,77
488,937,5816
489,937,323
490,308,937
491,3978,5375
492,937,4355
493,5536,6187
494,1476,1476
495,3978,3857
496,5377,6187
497,5136,3950
498,937,401
499,5536,2518
500,5377,4798
501,0,5636
502,5536,539
503,1495,6702
504,411,714
505,0,2945
506,6496,6496
507,6294,2412
508,4799,3228
509,2945,167
510,4799,3200
511,6187,6187
512,4799,1922
513,3097,5626
514,3978,848
515,937,4170
516,2122,4355
517,937,6349
518,46,3447
519,937,3670
520,937,3202
521,1308,2172
522,2122,4062
523,937,6403
524,5882,323
525,937,992
526,5536,5536
527,937,265
528,2945,1727
529,937,937
530,2122,323
531,3653,4856
532,937,3332
533,2021,4933
534,937,1785
535,0,1421
536,6187,4203
537,635,5648
538,937,145
539,937,1588
540,0,6241
541,937,4799
542,1856,59
543,6187,1495
544,937,1476
545,5377,2945
546,937,4563
547,4917,5648
548,2710,2710
