5000,0,1381
5001,2945,3064
5002,4544,3371
5003,937,2945
5004,937,2945
5005,0,5090
5006,937,1198
5007,1448,2945
5008,1308,5672
5009,937,5377
5010,1308,5882
5011,937,585
5012,5536,139
5013,4677,1748
5014,0,937
5015,937,4622
5016,5536,2464
5017,1396,4195
5018,937,4266
5019,937,4543
5020,6187,6187
5021,5536,3146
5022,937,5194
5023,937,5636
5024,2122,2581
5025,937,1679
5026,3978,59
5027,2122,3233
5028,937,5383
5029,937,6422
5030,3978,5033
5031,5377,5377
5032,4672,4544
5033,937,937
5034,2813,1922
5035,937,3097
5036,2518,1955
5037,937,791
5038,937,4884
5039,937,2900
5040,4799,6241
5041,1790,773
5042,4266,1906
5043,5377,3658
5044,4799,4799
5045,937,1875
5046,937,552
5047,937,6350
5048,937,4038
5049,6036,6113
5050,4799,4799
5051,937,937
5052,937,4843
5053,5136,2518
5054,937,5536
5055,937,1790
5056,5377,6276
5057,937,2760
5058,937,926
5059,5536,4089
5060,3978,5202
5061,937,5882
5062,937,5650
5063,5136,2813
5064,937,6229
5065,5377,2299
5066,937,2997
5067,937,2122
5068,5377,6422
5069,2945,937
5070,3978,4544
5071,937,903
5072,5136,332
5073,1679,3152
5074,937,5317
5075,937,6422
5076,937,952
5077,3978,1920
5078,937,3097
5079,937,6018
5080,2813,2813
5081,937,5536
5082,937,4917
5083,1435,2423
5084,937,167
5085,0,2581
5086,937,753
5087,1308,4018
5088,1308,1308
5089,937,5038
5090,2518,2581
5091,937,937
5092,937,2260
5093,937,6018
5094,937,4799
5095,937,3144
5096,5536,167
5097,3622,3622
5098,2122,3202
5099,937,6267
5100,937,34
5101,937,4373
5102,0,937
5103,2518,3614
5104,5466,4024
5105,4672,1308
5106,4672,1352
5107,5136,200
5108,5377,585
5109,5377,5377
5110,5377,4582
5111,6187,5377
5112,3097,5701
5113,5536,6274
5114,5536,5377
5115,937,6187
5116,937,5510
5117,937,281
5118,937,2375
5119,937,3653
5120,6187,4932
5121,937,2078
5122,4266,1354
5123,937,59
5124,937,1433
5125,937,2980
5126,1476,937
5127,937,4799
5128,2813,5884
5129,937,203
5130,937,207
5131,1308,167
5132,937,1597
5133,2809,2809
5134,5648,2172
5135,5648,1476
5136,5774,3829
5137,2945,937
5138,937,602
5139,937,5774
5140,937,5377
5141,937,1627
5142,5536,2945
5143,0,4945
5144,937,5752
5145,0,1785
5146,937,5377
5147,4799,3010
5148,937,2945
5149,937,3447
5150,937,2838
5151,937,6707
5152,937,5377
5153,937,3597
5154,937,1390
5155,0,2966
5156,0,3205
5157,937,2406
5158,937,2759
5159,937,4668
5160,937,1308
5161,5136,2006
5162,937,2564
5163,937,3653
5164,937,3144
5165,5536,3097
5166,4266,1156
5167,937,4799
5168,937,6187
5169,4799,5192
5170,937,937
5171,937,4373
5172,937,937
5173,2122,1566
5174,937,879
5175,1396,4317
5176,937,2502
5177,937,2313
5178,937,5249
5179,0,3078
5180,937,4544
5181,937,6188
5182,5536,167
5183,0,4317
5184,937,1390
5185,937,937
5186,5648,4582
5187,937,552
5188,0,4295
5189,5536,6653
5190,937,3202
5191,2813,5648
5192,0,3804
5193,4649,1329
5194,937,6111
5195,0,5636
5196,2813,1909
5197,937,2122
5198,6187,167
5199,937,4563
5200,5536,6140
5201,2563,2563
5202,5377,4632
5203,937,6324
5204,5536,3969
5205,4799,540
5206,937,4707
5207,937,3036
5208,937,2414
5209,937,3622
5210,937,3235
5211,3978,2945
5212,937,4317
5213,937,6229
5214,937,5884
5215,5377,2518
5216,937,5439
5217,937,3097
5218,937,3653
5219,937,3528
5220,937,1807
5221,937,5377
5222,937,937
5223,4799,1174
5224,1643,4030
5225,2122,3556
5226,3978,5249
5227,59,5435
5228,937,80
5229,6529,1799
5230,937,5609
5231,937,2813
5232,2945,2809
5233,2809,2809
5234,937,5803
5235,937,2756
5236,937,3973
5237,937,3733
5238,3978,2021
5239,937,4883
5240,2122,2122
5241,937,1000
5242,937,1679
5243,6422,949
5244,937,3653
5245,937,2460
5246,4266,1772
5247,5944,5944
5248,5536,5536
5249,937,1396
5250,937,3205
5251,937,5710
5252,937,5758
5253,5882,673
5254,0,3653
5255,937,1367
5256,2122,1043
5257,5536,3622
5258,937,1056
5259,0,3625
5260,700,1522
5261,0,2945
5262,937,3525
5263,937,2465
5264,937,346
5265,937,3396
5266,1198,1198
5267,6036,6036
5268,937,5643
5269,937,5140
5270,937,182
5271,5536,1396
5272,3228,3228
5273,2945,3670
5274,937,1476
5275,2518,305
5276,937,6578
5277,0,1476
5278,937,4373
5279,937,1679
5280,937,2122
5281,937,2383
5282,937,2809
5283,5377,5650
5284,2945,623
5285,937,2122
5286,937,1679
5287,937,5554
5288,2945,1842
5289,4799,4799
5290,3097,5204
5291,937,6443
5292,1308,167
5293,937,962
5294,1790,2464
5295,2945,1842
5296,937,4543
5297,937,2945
5298,2033,1742
5299,5536,5162
5300,3556,962
5301,937,3228
5302,2122,6036
5303,1679,4827
5304,937,2471
5305,5377,658
5306,937,5882
5307,1679,5648
5308,937,94
5309,69,1308
5310,937,2651
5311,2945,2945
5312,1308,4581
5313,4266,1909
5314,937,3060
5315,937,4544
5316,6187,5908
5317,937,5510
5318,937,2945
5319,937,5520
5320,937,2442
5321,937,4203
5322,937,5970
5323,5377,5377
5324,6187,3556
5325,5377,6429
5326,937,2464
5327,0,6188
5328,937,937
5329,937,167
5330,0,2375
5331,3978,574
5332,5377,513
5333,937,6241
5334,0,167
5335,937,1511
5336,1597,1511
5337,3978,284
5338,0,1308
5339,0,1592
5340,937,167
5341,937,4260
5342,1308,1925
5343,5377,2024
5344,5536,2518
5345,1476,5500
5346,2518,6599
5347,6422,3978
5348,937,4013
5349,4799,5847
5350,3597,6646
5351,4917,2041
5352,401,1308
5353,59,59
5354,937,6422
5355,1576,3365
5356,937,167
5357,937,2998
5358,937,513
5359,937,3891
5360,0,2095
5361,937,937
5362,937,4945
5363,4799,4799
5364,937,4301
5365,937,2945
5366,3978,5210
5367,937,5815
5368,1679,6350
5369,59,59
5370,937,2809
5371,937,1679
5372,937,1141
5373,0,2759
5374,6187,5444
5375,0,5536
5376,937,1476
5377,937,937
5378,1318,4266
5379,937,1679
5380,937,2945
5381,937,1308
5382,0,1308
5383,1464,1308
5384,6187,4619
5385,937,1856
5386,937,2375
5387,937,4901
5388,937,4335
5389,5536,3146
5390,1679,883
5391,1495,519
5392,4799,4827
5393,937,5516
5394,937,937
5395,937,6328
5396,5774,5774
5397,6187,3332
5398,937,552
5399,937,5216
5400,937,1953
5401,937,5377
5402,937,2346
5403,937,635
5404,937,6422
5405,5536,2813
5406,937,1043
5407,80,937
5408,937,5944
5409,937,3097
5410,3978,1920
5411,3978,2900
5412,186,265
5413,5377,3005
5414,937,3527
5415,2122,1511
5416,937,4639
5417,937,3097
5418,937,4582
5419,937,2963
5420,6187,992
5421,937,4106
5422,2790,6187
5423,6187,342
5424,3826,2945
5425,167,2167
5426,5536,80
5427,937,4544
5428,937,4902
5429,937,5150
5430,6187,1000
5431,1198,5298
5432,937,3146
5433,937,5377
5434,2122,3060
5435,937,5648
5436,1476,2809
5437,0,1476
5438,937,6187
5439,937,3396
5440,937,3622
5441,2743,3202
5442,3978,5221
5443,1435,4380
5444,937,5377
5445,937,6344
5446,937,3144
5447,937,937
5448,4266,3919
5449,937,2651
5450,5884,1189
5451,937,937
5452,3097,778
5453,937,5882
5454,937,937
5455,937,3060
5456,5536,3822
5457,6187,5884
5458,2651,1498
5459,3978,6236
5460,4266,4266
5461,937,1140
5462,0,210
5463,4038,2021
5464,2122,59
5465,937,5254
5466,4027,6113
5467,5536,1476
5468,937,5585
5469,937,4162
5470,937,2122
5471,937,937
5472,5377,5377
5473,937,937
5474,937,579
5475,3978,6187
5476,937,2485
5477,2945,4544
5478,6294,6294
5479,937,5908
5480,5536,5510
5481,4917,2945
5482,937,5536
5483,3146,3146
5484,937,2122
5485,5377,6178
5486,937,2639
5487,937,937
5488,3622,2518
5489,937,1048
5490,937,1953
5491,937,3653
5492,5377,2465
5493,4799,4799
5494,937,2862
5495,937,6157
5496,937,2323
5497,5536,2208
5498,937,1454
5499,2122,1030
5500,937,1396
5501,4799,1914
5502,937,2651
5503,3978,2203
5504,0,4993
5505,937,2945
5506,937,203
5507,937,937
5508,2122,3658
5509,5377,5119
5510,2442,1760
5511,937,3653
5512,5377,3789
5513,6294,5882
5514,5377,2338
5515,1308,5932
5516,1816,1298
5517,1476,3054
5518,937,5454
5519,937,287
5520,937,2464
5521,2122,6117
5522,937,1597
5523,937,3531
5524,2122,4270
5525,937,5510
5526,186,3240
5527,937,2371
5528,1679,4827
5529,0,5377
5530,2945,473
5531,5377,2518
5532,937,4506
5533,3978,295
5534,937,1248
5535,3978,2651
5536,1396,952
5537,0,2017
5538,6187,5080
5539,6126,778
5540,4038,906
5541,937,1953
5542,937,2809
5543,937,6188
5544,937,3614
5545,5536,3135
5546,937,4685
5547,937,2518
5548,937,4593
5549,937,1679
5550,0,1856
5551,5377,2464
5552,0,1298
5553,2945,2945
5554,3097,2122
5555,2122,265
5556,0,5648
5557,937,4027
5558,4799,5648
5559,3978,6023
5560,2757,5536
5561,937,1807
5562,937,5162
5563,937,59
5564,5377,5745
5565,937,4672
5566,234,5450
5567,4799,5119
5568,937,2122
5569,5774,4843
5570,5536,1401
5571,1495,1247
5572,937,1448
5573,6429,3833
5574,4649,5847
5575,6422,1308
5576,6187,6223
5577,937,3054
5578,1308,2940
5579,2813,5648
5580,1198,4216
5581,937,6176
5582,167,5585
5583,937,4632
5584,1790,2106
5585,4799,5758
5586,6187,6711
5587,937,3429
5588,0,937
5589,937,167
5590,5536,5518
5591,2945,2759
5592,5536,4038
5593,6187,5312
5594,937,802
5595,937,5592
5596,5136,3514
5597,0,3937
5598,937,3146
5599,5536,6352
5600,937,3309
5601,3978,4672
5602,937,937
5603,1308,4350
5604,167,3323
5605,5536,1435
5606,2564,1388
5607,937,6187
5608,0,848
5609,937,3725
5610,5377,5566
5611,937,3725
5612,937,5847
5613,937,3978
5614,5377,5377
5615,2122,727
5616,5536,2900
5617,937,2572
5618,3978,2172
5619,1597,712
